id,name,email,phone,gpa,skills,education,college,location,category,past_internships,preferred_companies,github_profile,linkedin_profile,resume_score,availability_start,preferred_duration,expected_stipend,willingness_to_relocate,is_rural,is_female,experience,created_at
STU00834,Pooja Shah,pooja834@college.ac.in,6789476069,6.07,"c++, pytorch, tensorflow, ui/ux design, ansible, react, scikit-learn, machine learning, adobe illustrator",MCA,NIT Trichy,Delhi,rural,1,"Meta, Paytm, Flipkart",,https://linkedin.com/in/pooja-shah-834,76.8,2025-11-24,6,47469,Preferred,True,False,4,2025-09-18T14:12:36.522320
STU00835,Kartik R. Saxena,saxena.kartik@gmail.com,03780266082,6.99,"ui/ux design, ios, neural networks, android",B.Tech IT,BITS Pilani,Pune,reserved,1,"Accenture, HCL Technologies, Goldman Sachs",,https://linkedin.com/in/kartik-saxena-835,94.5,2025-10-27,12,74124,Yes,False,False,8,2025-09-21T14:12:36.523357
STU00836,Amit Mehta,amitmehta836@email.com,+915149467933,8.27,"mysql, postgresql, reinforcement learning, wireframing, oracle, cassandra, ansible, express.js",B.Tech IT,PES University,Pune,general,1,"Morgan Stanley, Swiggy, Apple, Accenture, KPMG, TCS, Infosys",,https://linkedin.com/in/amit-mehta-836,92.9,2025-11-09,6,36670,Yes,False,True,14,2025-09-12T14:12:36.523357
STU00837,Dev R. Jain,jain.dev@gmail.com,5120542670,9.4,"reinforcement learning, flutter, spring boot, computer vision, go, vue.js, kotlin, neural networks, natural language processing",B.Tech CSE,IIIT Hyderabad,Chennai,rural,0,"EY, Ola, KPMG, Paytm, Netflix, Wipro, McKinsey, Morgan Stanley",https://github.com/devjain837,https://linkedin.com/in/dev-jain-837,91.8,2025-12-23,6,35673,Preferred,True,True,6,2025-09-08T14:12:36.523357
STU00838,Neha Joshi,neha.joshi@student.edu,05193194836,6.88,"ios, android, swift, cassandra, react native, php, network security, xamarin, sap, natural language processing",MCA,IIT Roorkee,Pune,general,1,"Freshworks, Paytm, Ola, Google, Microsoft, EY",https://github.com/nehajoshi838,https://linkedin.com/in/neha-joshi-838,79.2,2025-12-17,3,65787,No,False,False,12,2025-08-30T14:12:36.523357
STU00839,Geeta B. Malhotra,geeta839@college.ac.in,4549520594,8.67,"mysql, python, r, c#, terraform, pandas, machine learning",B.Tech ECE,IIT Kanpur,Ahmedabad,general,2,"Meta, JP Morgan, Microsoft, Tech Mahindra, BYJU'S, HDFC Bank",https://github.com/geetamalhotra839,https://linkedin.com/in/geeta-malhotra-839,70.1,2025-12-13,12,27483,No,False,False,15,2025-09-12T14:12:36.523357
STU00840,Krishna N. Singh,krishnasingh840@email.com,+918713539230,7.05,"mysql, kubernetes, penetration testing, firewall, ethical hacking, pytorch, java, ui/ux design, cryptography, network security",B.Tech CSE,IIT Bombay,Delhi,rural,3,"Accenture, Google, BYJU'S, HDFC Bank, KPMG, JP Morgan, Paytm",https://github.com/krishnasingh840,https://linkedin.com/in/krishna-singh-840,76.5,2025-12-15,3,51740,Yes,True,True,0,2025-09-07T14:12:36.524393
STU00841,Pooja Iyer,poojaiyer841@email.com,4543728686,9.49,"mysql, figma, wireframing, ui/ux design, vue.js, angular, natural language processing",M.Tech AI/ML,IIT Kharagpur,Mumbai,general,1,"Goldman Sachs, Axis Bank, HCL Technologies, Flipkart, Swiggy, Zomato, Cognizant",,https://linkedin.com/in/pooja-iyer-841,93.7,2025-12-17,12,48566,No,False,False,21,2025-09-16T14:12:36.524393
STU00842,Aadhya Nair,aadhya.nair@student.edu,+918047278794,6.82,"aws, elasticsearch, reinforcement learning, google cloud, spring boot, php, ansible, terraform",B.Sc Computer Science,Manipal Institute,Delhi,general,0,"JP Morgan, Flipkart, Deloitte, EY, TCS",,https://linkedin.com/in/aadhya-nair-842,76.2,2025-12-24,3,35630,No,False,False,15,2025-09-18T14:12:36.524393
STU00843,Karan Joshi,karanjoshi843@email.com,09408204314,7.63,"sketch, rust, penetration testing, firewall, tensorflow, cryptography, network security, project management",B.Tech CSE,BITS Pilani,Ahmedabad,general,0,"Swiggy, Infosys, Zomato, Meta, Amazon, Accenture, Ola",https://github.com/karanjoshi843,https://linkedin.com/in/karan-joshi-843,85.2,2025-12-05,3,64837,No,False,True,6,2025-09-14T14:12:36.524393
STU00844,Pooja Singh,pooja844@college.ac.in,9865158155,9.43,"reinforcement learning, c++, penetration testing, ethical hacking, firewall, cryptography, network security, machine learning, business analysis, scikit-learn",B.Tech CSE,SRM Chennai,Noida,female,1,"Accenture, BYJU'S, KPMG, Deloitte",,https://linkedin.com/in/pooja-singh-844,85.5,2025-11-11,12,33299,Yes,False,True,3,2025-09-18T14:12:36.525398
STU00845,Pooja Mehta,poojamehta845@email.com,+910275749192,7.99,"ios, reinforcement learning, photoshop, jenkins, computer vision, php, go, react native, neural networks, natural language processing",B.E Computer Science,SRM Chennai,Kolkata,general,0,"Netflix, McKinsey, Microsoft, Paytm, Swiggy, Google, Meta, Tech Mahindra",https://github.com/poojamehta845,https://linkedin.com/in/pooja-mehta-845,64.8,2025-11-17,3,73296,Preferred,False,False,11,2025-09-19T14:12:36.525398
STU00846,Aahan Verma,aahan.verma@student.edu,05662662887,6.21,"excel, penetration testing, firewall, ethical hacking, cryptography, vue.js, network security, powerpoint, natural language processing",B.Tech IT,IIT Bombay,Gurgaon,general,1,"Ola, Zomato, PhonePe, Amazon",,,91.8,2025-12-15,6,23449,Preferred,False,False,3,2025-09-21T14:12:36.525398
STU00847,Tara Singh,tara.singh@student.edu,7350995570,7.99,"elasticsearch, node.js, r, firewall, penetration testing, ethical hacking, cryptography, network security, business analysis, sap",M.Tech CSE,NIT Trichy,Ahmedabad,general,2,"McKinsey, PhonePe, TCS, Ola, HCL Technologies, Tech Mahindra, EY, Wipro",,https://linkedin.com/in/tara-singh-847,91.7,2025-11-29,12,43716,Yes,False,True,24,2025-09-07T14:12:36.525398
STU00848,Myra Tiwari,tiwari.myra@gmail.com,07299515473,7.21,"figma, wireframing, kotlin, docker, express.js, adobe illustrator",MCA,NIT Calicut,Jaipur,general,1,"Amazon, Freshworks, Accenture, Netflix, Wipro, Google, Infosys",,https://linkedin.com/in/myra-tiwari-848,92.9,2025-11-04,12,77209,No,False,False,5,2025-09-11T14:12:36.526398
STU00849,Kavya Jindal,jindal.kavya@gmail.com,08193246454,8.76,"azure, jenkins, penetration testing, firewall, ethical hacking, computer vision, cryptography, network security, scikit-learn, adobe illustrator, deep learning",MCA,IIT Guwahati,Bangalore,general,4,"KPMG, PhonePe, Morgan Stanley, EY, Apple, Freshworks, Google, Tech Mahindra",https://github.com/kavyajindal849,https://linkedin.com/in/kavya-jindal-849,64.2,2025-12-08,12,25321,Yes,False,True,15,2025-09-02T14:12:36.526398
STU00850,Pari Mittal,mittal.pari@gmail.com,+914319513697,7.73,"elasticsearch, node.js, r, spring boot, oracle, ui/ux design, vue.js, network security, flask, express.js",M.Tech CSE,IIT Kanpur,Hyderabad,rural,1,"Infosys, Deloitte, Meta, Google, EY",https://github.com/parimittal850,,93.7,2025-11-30,3,20743,Yes,True,False,3,2025-09-18T14:12:36.526398
STU00851,Harsh B. Aggarwal,harsh851@college.ac.in,06395687686,7.41,"elasticsearch, postgresql, figma, photoshop, cassandra, mongodb, redis, go",B.E Computer Science,NIT Surathkal,Jaipur,general,1,"Goldman Sachs, Freshworks, Paytm, Google, ICICI Bank, PhonePe, Zomato, PwC",https://github.com/harshaggarwal851,https://linkedin.com/in/harsh-aggarwal-851,67.6,2025-12-17,6,35531,Preferred,False,False,4,2025-08-31T14:12:36.526398
STU00852,Sita B. Pandey,pandey.sita@gmail.com,+911340149940,8.64,"photoshop, penetration testing, firewall, ethical hacking, pytorch, react native, network security, scikit-learn",B.Tech CSE,Manipal Institute,Jaipur,general,2,"Goldman Sachs, HDFC Bank, McKinsey, ICICI Bank",,https://linkedin.com/in/sita-pandey-852,84.5,2025-12-14,6,15891,Yes,False,False,15,2025-09-17T14:12:36.527398
STU00853,Daksh Nair,nair.daksh@gmail.com,+913277850670,7.97,"python, kubernetes, jenkins, pytorch, ansible, azure",B.Tech ECE,NIT Surathkal,Ahmedabad,general,1,"Microsoft, Google, Deloitte, Zomato, Meta, Accenture",https://github.com/dakshnair853,,71.9,2025-11-10,3,69542,Yes,False,True,14,2025-09-19T14:12:36.527398
STU00854,Khushi Rajput,khushi.rajput@student.edu,+917671225960,8.79,"aws, python, jenkins, flutter, java, c#, javascript",B.Sc Computer Science,IIT Guwahati,Surat,general,0,"TCS, Infosys, EY, Freshworks, Swiggy, Morgan Stanley, Netflix, Goldman Sachs",https://github.com/khushirajput854,https://linkedin.com/in/khushi-rajput-854,87.7,2025-11-21,3,33917,No,False,False,18,2025-09-15T14:12:36.527398
STU00855,Vihaan L. Chauhan,vihaanchauhan855@email.com,0644774360,6.22,"jenkins, penetration testing, terraform, docker, tableau, azure, adobe illustrator, javascript",MBA,IIT Kanpur,Noida,rural,0,"Unacademy, JP Morgan, Zomato",,,78.3,2025-11-09,12,58610,Yes,True,True,14,2025-09-15T14:12:36.527398
STU00856,Ayaan Goyal,ayaan.goyal@student.edu,+918108516248,8.72,"reinforcement learning, figma, c++, machine learning, deep learning",B.Tech CSE,RV College,Jaipur,rural,0,"Accenture, McKinsey, Apple, Deloitte, Tech Mahindra, Swiggy",https://github.com/ayaangoyal856,https://linkedin.com/in/ayaan-goyal-856,67.9,2025-11-14,6,59472,Yes,True,False,12,2025-09-15T14:12:36.527398
STU00857,Tara Jindal,tara857@college.ac.in,08906530767,8.49,"aws, reinforcement learning, android, python, computer vision, neural networks",B.E Computer Science,IIIT Hyderabad,Jaipur,reserved,1,"Microsoft, HDFC Bank, Meta, BYJU'S, Apple, Flipkart, ICICI Bank, JP Morgan",,https://linkedin.com/in/tara-jindal-857,76.8,2025-10-27,3,50148,Preferred,False,True,24,2025-09-05T14:12:36.527398
STU00858,Atharv T. Saxena,atharv.saxena@student.edu,07928359279,7.09,"ios, postgresql, swift, r, scikit-learn, deep learning",B.Tech CSE,Manipal Institute,Chennai,general,1,"PwC, EY, Morgan Stanley, McKinsey, Flipkart, Meta",https://github.com/atharvsaxena858,https://linkedin.com/in/atharv-saxena-858,83.1,2025-12-11,12,16656,No,False,True,13,2025-09-19T14:12:36.527398
STU00859,Sita Mittal,sitamittal859@email.com,+915046709912,6.63,"photoshop, numpy, terraform, pandas, azure",B.E Computer Science,IIT Madras,Mumbai,general,0,"Accenture, Paytm, Zomato, Meta",https://github.com/sitamittal859,https://linkedin.com/in/sita-mittal-859,93.7,2025-11-18,6,53770,Preferred,False,False,0,2025-08-30T14:12:36.528933
STU00860,Nisha S. Joshi,nisha.joshi@student.edu,07492553564,7.8,"aws, google cloud, rust, terraform, ansible, kotlin, docker, go",B.Tech CSE,IIT Roorkee,Pune,female,1,"PwC, Axis Bank, Freshworks, PhonePe, Goldman Sachs",https://github.com/nishajoshi860,https://linkedin.com/in/nisha-joshi-860,66.1,2025-11-11,12,79617,Preferred,False,True,21,2025-09-06T14:12:36.528933
STU00861,Nisha Tiwari,nisha.tiwari@student.edu,+910283814939,7.11,"spring boot, tensorflow, vue.js, react, terraform, machine learning, express.js, django, natural language processing, deep learning",B.Tech IT,NIT Warangal,Kolkata,female,1,"Google, Wipro, Paytm, Freshworks, KPMG, Netflix, Axis Bank, Cognizant",https://github.com/nishatiwari861,,90.5,2025-11-05,6,62408,No,False,True,13,2025-08-28T14:12:36.528933
STU00862,Anika Mehta,anika.mehta@student.edu,+910720707569,8.04,"reinforcement learning, docker, node.js, jenkins, google cloud, cassandra, terraform, azure, django",B.Tech ECE,IIT Delhi,Surat,reserved,0,"Freshworks, HDFC Bank, Ola, Amazon, HCL Technologies, BYJU'S, PwC",https://github.com/anikamehta862,https://linkedin.com/in/anika-mehta-862,60.3,2025-12-09,6,46845,No,False,False,9,2025-09-04T14:12:36.528933
STU00863,Ravi Bansal,ravi863@college.ac.in,05315536960,7.91,"aws, natural language processing, penetration testing, network security",MBA,IIT Delhi,Delhi,female,0,"KPMG, BYJU'S, Wipro",https://github.com/ravibansal863,https://linkedin.com/in/ravi-bansal-863,87.4,2025-11-15,12,47074,No,False,True,7,2025-09-24T14:12:36.529974
STU00864,Riya Bansal,riya864@college.ac.in,4366606981,8.16,"reinforcement learning, google cloud, rust, c#, computer vision, go, ansible, docker, neural networks, natural language processing",B.Tech IT,IIT Roorkee,Mumbai,general,0,"Wipro, Google, BYJU'S, TCS, HCL Technologies, Accenture, PhonePe, McKinsey",https://github.com/riyabansal864,https://linkedin.com/in/riya-bansal-864,64.6,2025-12-12,6,36081,Preferred,False,True,24,2025-09-15T14:12:36.529974
STU00865,Riya M. Sharma,riya.sharma@student.edu,8251365790,8.46,"reinforcement learning, pytorch, computer vision, cassandra, angular, react native, tableau, neural networks, natural language processing",B.Tech ECE,BMS College,Hyderabad,general,0,"HCL Technologies, Meta, McKinsey, Infosys, Freshworks",https://github.com/riyasharma865,https://linkedin.com/in/riya-sharma-865,88.9,2025-11-07,6,23396,Yes,False,True,18,2025-09-16T14:12:36.529974
STU00866,Rekha Rajput,rajput.rekha@gmail.com,+918681716629,8.05,"computer vision, android, power bi",MBA,IIIT Hyderabad,Chennai,rural,0,"BYJU'S, JP Morgan, Meta, Freshworks",https://github.com/rekharajput866,https://linkedin.com/in/rekha-rajput-866,82.9,2025-12-17,3,64712,No,True,False,6,2025-09-17T14:12:36.529974
STU00867,Aryan Jindal,aryan.jindal@student.edu,+916892264901,7.57,"sketch, mysql, photoshop, figma, postgresql, jenkins, c++, wireframing, ui/ux design, php",B.Tech ECE,VIT Vellore,Delhi,general,2,"Meta, McKinsey, PhonePe, Apple",https://github.com/aryanjindal867,https://linkedin.com/in/aryan-jindal-867,91.1,2025-11-12,6,46822,Preferred,False,True,3,2025-09-12T14:12:36.529974
STU00868,Keya Saxena,keya.saxena@student.edu,+915020803182,8.23,"rust, penetration testing, firewall, ethical hacking, pytorch, java, php, cryptography, network security",B.Sc Computer Science,IIT Delhi,Pune,rural,1,"Zomato, Goldman Sachs, Swiggy, Ola, Unacademy, HDFC Bank",,,65.2,2025-12-17,3,68556,No,True,False,13,2025-08-29T14:12:36.529974
STU00869,Aadhya H. Agarwal,agarwal.aadhya@gmail.com,4499527507,8.17,"business analysis, power bi, firewall, android",B.Tech CSE,IIT Kanpur,Bangalore,general,1,"JP Morgan, Goldman Sachs, KPMG, Axis Bank",https://github.com/aadhyaagarwal869,,80.6,2025-10-30,3,32688,No,False,False,20,2025-09-06T14:12:36.529974
STU00870,Sai Mittal,sai.mittal@student.edu,+918965860000,6.59,"sketch, node.js, excel, oracle, angular, react, ui/ux design, pandas, flask, django",B.Tech CSE,IIIT Hyderabad,Surat,general,1,"Google, Apple, BYJU'S, Axis Bank, Zomato, Freshworks, Morgan Stanley",https://github.com/saimittal870,https://linkedin.com/in/sai-mittal-870,87.5,2025-12-26,3,62967,Yes,False,True,9,2025-09-16T14:12:36.531510
STU00871,Ira Sharma,sharma.ira@gmail.com,+919998369946,6.58,"excel, flutter, power bi, terraform, pandas, business analysis, powerpoint, sap",B.Tech CSE,IIT Delhi,Pune,reserved,1,"Unacademy, Microsoft, HCL Technologies, Ola, ICICI Bank, Wipro, Google",https://github.com/irasharma871,https://linkedin.com/in/ira-sharma-871,92.3,2025-11-04,3,60756,Yes,False,False,16,2025-09-23T14:12:36.531510
STU00872,Suresh Aggarwal,sureshaggarwal872@email.com,1089396829,6.82,"aws, node.js, kubernetes, numpy, pytorch, tensorflow, pandas, express.js, deep learning",B.Tech CSE,IIT Roorkee,Kolkata,general,2,"JP Morgan, Meta, Zomato, Cognizant, Paytm, Swiggy",https://github.com/sureshaggarwal872,https://linkedin.com/in/suresh-aggarwal-872,83.7,2025-12-11,12,72226,No,False,False,0,2025-09-05T14:12:36.531510
STU00873,Vikram Bansal,vikram873@college.ac.in,1340417202,7.64,"flask, ruby, rust, aws",M.Tech CSE,Manipal Institute,Pune,general,1,"HDFC Bank, Meta, McKinsey, BYJU'S, Swiggy, Ola, Deloitte, Infosys",https://github.com/vikrambansal873,,92.5,2025-11-05,6,65484,Preferred,False,True,19,2025-09-22T14:12:36.531510
STU00874,Pari J. Pandey,pari.pandey@student.edu,09026750465,8.11,"elasticsearch, postgresql, numpy, vue.js, deep learning",MCA,IIT Kharagpur,Kolkata,general,2,"Netflix, Goldman Sachs, PhonePe, BYJU'S, Paytm, ICICI Bank",https://github.com/paripandey874,https://linkedin.com/in/pari-pandey-874,75.0,2025-12-07,6,59556,No,False,False,5,2025-09-23T14:12:36.532550
STU00875,Anaya Patel,patel.anaya@gmail.com,5578781972,8.69,"sketch, mysql, elasticsearch, postgresql, android, pytorch, oracle, flask",B.Tech CSE,NIT Warangal,Pune,reserved,2,"McKinsey, Flipkart, Netflix",https://github.com/anayapatel875,https://linkedin.com/in/anaya-patel-875,83.8,2025-11-15,12,19672,No,False,True,11,2025-09-11T14:12:36.532550
STU00876,Arnav Singh,arnav.singh@student.edu,03735387900,9.24,"kubernetes, cassandra, ansible, react, flask, business analysis, azure",B.Tech CSE,BITS Pilani,Kolkata,general,1,"Meta, Swiggy, KPMG, HDFC Bank",https://github.com/arnavsingh876,https://linkedin.com/in/arnav-singh-876,78.7,2025-12-03,3,57323,Yes,False,True,20,2025-09-22T14:12:36.532550
STU00877,Tara Chauhan,tarachauhan877@email.com,1867695162,7.96,"android, numpy, r, pytorch, tensorflow, react, machine learning, express.js, scikit-learn, deep learning",MCA,RV College,Kolkata,rural,2,"Cognizant, TCS, BYJU'S, Microsoft, JP Morgan, Netflix, Accenture, PhonePe",,https://linkedin.com/in/tara-chauhan-877,85.7,2025-12-17,6,38723,Preferred,True,False,0,2025-09-22T14:12:36.533525
STU00878,Ajay H. Jain,ajayjain878@email.com,+914428355601,8.39,"mysql, elasticsearch, postgresql, figma, ios, oracle, cassandra, react native, react, project management",MCA,IIT Delhi,Pune,rural,2,"Apple, KPMG, PhonePe, Deloitte, Wipro, Meta, Tech Mahindra",https://github.com/ajayjain878,,89.3,2025-11-30,6,19429,No,True,True,13,2025-09-13T14:12:36.533525
STU00879,Reyansh Jain,reyanshjain879@email.com,9518290996,9.69,"node.js, swift, python, r, c++, project management, pytorch, tensorflow, mongodb, machine learning, scikit-learn, deep learning",M.Tech CSE,RV College,Gurgaon,female,3,"Paytm, Google, Tech Mahindra, Flipkart, KPMG",https://github.com/reyanshjain879,,73.2,2025-10-31,6,64620,No,False,True,22,2025-09-13T14:12:36.534536
STU00880,Anika S. Malhotra,anika.malhotra@student.edu,04312556860,7.19,"excel, redis, powerpoint, azure, project management",B.Tech IT,RV College,Noida,general,1,"Swiggy, Freshworks, Paytm, BYJU'S, Morgan Stanley, TCS, McKinsey",https://github.com/anikamalhotra880,https://linkedin.com/in/anika-malhotra-880,89.0,2025-11-15,6,47245,Yes,False,True,2,2025-09-09T14:12:36.534876
STU00881,Nisha Q. Jain,nisha.jain@student.edu,7931241517,7.2,"reinforcement learning, react, c#, natural language processing",B.E Computer Science,IIT Roorkee,Chennai,general,1,"JP Morgan, HCL Technologies, BYJU'S, TCS, Meta, Accenture, ICICI Bank",https://github.com/nishajain881,https://linkedin.com/in/nisha-jain-881,85.4,2025-11-22,6,37463,Yes,False,False,4,2025-09-12T14:12:36.535390
STU00882,Darsh Goyal,goyal.darsh@gmail.com,00891809566,8.02,"cryptography, pandas, machine learning, adobe illustrator, project management",M.Tech CSE,NIT Calicut,Kolkata,general,4,"Apple, Goldman Sachs, Accenture, EY, Meta",https://github.com/darshgoyal882,https://linkedin.com/in/darsh-goyal-882,74.6,2025-12-07,12,44758,No,False,False,24,2025-09-23T14:12:36.535390
STU00883,Amit Kumar,amit883@college.ac.in,03512932907,8.08,"flutter, ethical hacking, c#, ruby, powerpoint, javascript",MCA,NIT Surathkal,Surat,general,0,"KPMG, EY, Google, Infosys, Meta, Netflix",,https://linkedin.com/in/amit-kumar-883,93.2,2025-11-22,3,25902,Preferred,False,True,1,2025-09-24T14:12:36.535390
STU00884,Riya R. Singh,riya.singh@student.edu,04823005541,8.2,"sketch, aws, mysql, numpy, wireframing, ui/ux design, deep learning",B.Tech CSE,BMS College,Surat,rural,1,"EY, Flipkart, Apple, Cognizant, Infosys, Morgan Stanley",https://github.com/riyasingh884,https://linkedin.com/in/riya-singh-884,63.1,2025-12-05,3,29016,Preferred,True,False,8,2025-09-07T14:12:36.536406
